anios_estudiados,barrio,categoria_de_trabajo,edad,educacion_alcanzada,estado_marital,ganancia_perdida_declarada_bolsa_argentina,genero,horas_trabajo_registradas,religion,rol_familiar_registrado,tiene_alto_valor_adquisitivo,trabajo
10,Palermo,relacion_de_dependencia,74,1_anio,viudo_a,0,mujer,6,judaismo,sin_familia,0,otros
17,Palermo,empleado_provincial,27,universidad_3_anio,sin_matrimonio,0,hombre,30,cristianismo,sin_familia,0,profesional_especializado
13,Palermo,relacion_de_dependencia,47,4_anio,matrimonio_civil,0,hombre,60,cristianismo,casado,0,transporte
13,Palermo,relacion_de_dependencia,90,4_anio,sin_matrimonio,0,mujer,24,cristianismo,con_hijos,0,otros
17,Palermo,relacion_de_dependencia,47,universidad_3_anio,matrimonio_civil,0,hombre,60,cristianismo,casado,1,profesional_especializado
17,Palermo,relacion_de_dependencia,42,universidad_3_anio,matrimonio_civil,0,hombre,40,cristianismo,casado,1,directivo_gerente
17,Palermo,relacion_de_dependencia,69,universidad_3_anio,divorciado,0,hombre,40,cristianismo,sin_familia,0,limpiador
12,Palermo,,18,3_anio,sin_matrimonio,0,hombre,40,otro,con_hijos,0,
17,Palermo,relacion_de_dependencia,23,universidad_3_anio,sin_matrimonio,0,mujer,20,cristianismo,sin_familia,0,soporte_tecnico
13,Palermo,empleado_municipal,44,4_anio,matrimonio_civil,0,hombre,30,cristianismo,casado,0,profesional_especializado
13,Palermo,relacion_de_dependencia,41,4_anio,matrimonio_civil,2829,hombre,40,cristianismo,casado,0,ventas
14,Palermo,empleado_municipal,47,5_anio,sin_matrimonio,0,hombre,40,judaismo,sin_familia,0,entretenimiento
17,Palermo,relacion_de_dependencia,43,universidad_3_anio,matrimonio_civil,7688,hombre,40,judaismo,casado,1,directivo_gerente
14,Palermo,relacion_de_dependencia,33,5_anio,sin_matrimonio,0,hombre,40,judaismo,sin_familia,0,otros
11,Palermo,relacion_de_dependencia,48,2_anio,sin_matrimonio,0,mujer,30,cristianismo,sin_familia,0,otros
17,Palermo,relacion_de_dependencia,39,universidad_3_anio,divorciado,0,hombre,60,cristianismo,soltero_a,0,ventas
18,Palermo,relacion_de_dependencia,43,universidad_4_anio,divorciado,-2547,mujer,40,cristianismo,soltero_a,1,directivo_gerente
14,Palermo,,18,5_anio,sin_matrimonio,0,mujer,20,cristianismo,con_hijos,0,
13,Palermo,relacion_de_dependencia,52,4_anio,viudo_a,0,mujer,40,cristianismo,otro,0,servicio_domestico
13,Palermo,relacion_de_dependencia,18,4_anio,sin_matrimonio,0,mujer,20,cristianismo,con_hijos,0,ventas
13,Palermo,responsable_inscripto,27,4_anio,sin_matrimonio,0,hombre,45,cristianismo,con_hijos,0,ventas
17,Palermo,responsable_inscripto,27,universidad_3_anio,matrimonio_civil,-1887,hombre,45,cristianismo,casado,1,directivo_gerente
13,Palermo,empleado_municipal,45,4_anio,sin_matrimonio,0,mujer,40,cristianismo,sin_familia,0,entretenimiento
19,Palermo,,79,universiada_5_anio,matrimonio_civil,0,hombre,10,cristianismo,casado,0,
15,Palermo,relacion_de_dependencia,24,universidad_1_anio,matrimonio_civil,0,hombre,20,cristianismo,casado,0,otros
14,Palermo,relacion_de_dependencia,25,5_anio,pareja_no_presente,0,mujer,40,cristianismo,soltero_a,0,ventas
10,Palermo,monotibutista,42,1_anio,viudo_a,0,hombre,35,cristianismo,soltero_a,0,transporte
8,Palermo,monotibutista,63,7-8_grado,matrimonio_civil,0,hombre,40,cristianismo,casado,0,reparador
13,Palermo,relacion_de_dependencia,40,4_anio,matrimonio_civil,0,mujer,46,cristianismo,casada,1,entretenimiento
19,Palermo,relacion_de_dependencia,47,universiada_5_anio,matrimonio_civil,7688,hombre,60,cristianismo,casado,1,directivo_gerente
13,Palermo,relacion_de_dependencia,42,4_anio,matrimonio_civil,0,hombre,50,cristianismo,casado,1,reparador
14,Palermo,relacion_de_dependencia,42,5_anio,divorciado,0,mujer,45,cristianismo,soltero_a,0,directivo_gerente
17,Palermo,empleado_municipal,63,universidad_3_anio,matrimonio_civil,0,hombre,40,cristianismo,casado,1,profesional_especializado
17,Palermo,empleado_municipal,37,universidad_3_anio,divorciado,0,mujer,55,cristianismo,soltero_a,0,profesional_especializado
13,Palermo,relacion_de_dependencia,65,4_anio,matrimonio_civil,0,hombre,20,cristianismo,casado,0,entretenimiento
10,Palermo,,30,1_anio,divorciado,0,hombre,40,cristianismo,soltero_a,0,
17,Palermo,relacion_de_dependencia,62,universidad_3_anio,matrimonio_civil,7688,hombre,50,cristianismo,casado,1,reparador
13,Palermo,relacion_de_dependencia,46,4_anio,divorciado,0,hombre,40,ateismo,sin_familia,0,reparador
13,Caballito,relacion_de_dependencia,23,4_anio,sin_matrimonio,0,mujer,25,judaismo,otro,0,ventas
17,Palermo,empleado_municipal,47,universidad_3_anio,matrimonio_civil,0,mujer,45,cristianismo,casada,0,profesional_especializado
14,Palermo,relacion_de_dependencia,20,5_anio,sin_matrimonio,0,hombre,20,cristianismo,con_hijos,0,otros
13,Palermo,,21,4_anio,sin_matrimonio,0,mujer,10,cristianismo,con_hijos,0,
13,Palermo,relacion_de_dependencia,28,4_anio,sin_matrimonio,0,hombre,40,cristianismo,con_hijos,0,limpiador
13,Palermo,empleado_municipal,61,4_anio,matrimonio_civil,0,hombre,40,cristianismo,casado,0,otros
13,Palermo,empleado_provincial,30,4_anio,matrimonio_civil,0,mujer,72,cristianismo,casada,0,otros
17,Palermo,empleado_provincial,30,universidad_3_anio,matrimonio_civil,0,hombre,72,cristianismo,casado,1,seguridad
17,Palermo,relacion_de_dependencia,29,universidad_3_anio,sin_matrimonio,0,hombre,50,cristianismo,sin_familia,1,ventas
13,Palermo,relacion_de_dependencia,39,4_anio,viudo_a,0,mujer,40,judaismo,soltero_a,0,inspector
11,Palermo,relacion_de_dependencia,23,2_anio,divorciado,0,mujer,35,cristianismo,soltero_a,0,otros
11,Palermo,relacion_de_dependencia,32,2_anio,sin_matrimonio,0,mujer,40,judaismo,soltero_a,0,servicio_domestico
13,Palermo,relacion_de_dependencia,63,4_anio,viudo_a,0,mujer,34,cristianismo,sin_familia,0,otros
14,Palermo,monotibutista,19,5_anio,sin_matrimonio,0,mujer,15,cristianismo,sin_familia,0,reparador
20,Palermo,empleado_provincial,57,universiada_6_anio,divorciado,0,hombre,60,cristianismo,sin_familia,1,profesional_especializado
17,Palermo,relacion_de_dependencia,41,universidad_3_anio,matrimonio_civil,0,hombre,40,cristianismo,casado,1,reparador
15,Palermo,relacion_de_dependencia,23,universidad_1_anio,sin_matrimonio,0,hombre,40,cristianismo,con_hijos,0,ventas
20,Palermo,relacion_de_dependencia,30,universiada_6_anio,sin_matrimonio,0,hombre,20,cristianismo,con_hijos,0,profesional_especializado
16,Palermo,responsable_inscripto,43,universidad_2_anio,matrimonio_civil,0,hombre,50,cristianismo,casado,0,directivo_gerente
8,Palermo,monotibutista,64,7-8_grado,matrimonio_civil,0,hombre,25,cristianismo,casado,0,otros
6,Palermo,relacion_de_dependencia,56,5-6_grado,separado,0,hombre,40,cristianismo,sin_familia,0,inspector
13,Palermo,relacion_de_dependencia,32,4_anio,matrimonio_civil,0,hombre,40,cristianismo,casado,0,entretenimiento
13,Palermo,relacion_de_dependencia,55,4_anio,matrimonio_civil,0,hombre,45,cristianismo,casado,0,reparador
11,Palermo,relacion_de_dependencia,17,2_anio,sin_matrimonio,0,mujer,12,cristianismo,con_hijos,0,otros
10,Palermo,relacion_de_dependencia,17,1_anio,sin_matrimonio,0,hombre,20,judaismo,con_hijos,0,otros
14,Palermo,relacion_de_dependencia,29,5_anio,matrimonio_civil,0,mujer,65,cristianismo,casada,0,entretenimiento
13,Palermo,,23,4_anio,separado,0,mujer,40,cristianismo,con_hijos,0,
13,Palermo,relacion_de_dependencia,37,4_anio,divorciado,0,hombre,50,cristianismo,sin_familia,0,reparador
13,Palermo,relacion_de_dependencia,39,4_anio,divorciado,0,mujer,22,cristianismo,soltero_a,0,servicio_domestico
17,Palermo,relacion_de_dependencia,36,universidad_3_anio,matrimonio_civil,0,mujer,40,cristianismo,casada,1,directivo_gerente
17,Palermo,relacion_de_dependencia,50,universidad_3_anio,divorciado,0,hombre,55,cristianismo,sin_familia,1,directivo_gerente
15,Palermo,,41,universidad_1_anio,matrimonio_civil,-2415,hombre,12,cristianismo,casado,1,
14,Palermo,relacion_de_dependencia,31,5_anio,sin_matrimonio,0,mujer,50,cristianismo,sin_familia,0,inspector
13,Palermo,,71,4_anio,matrimonio_civil,-2489,hombre,15,cristianismo,casado,0,
14,Palermo,relacion_de_dependencia,56,5_anio,viudo_a,0,mujer,32,judaismo,sin_familia,0,directivo_gerente
14,Palermo,relacion_de_dependencia,51,5_anio,matrimonio_civil,7298,hombre,40,cristianismo,casado,1,reparador
14,Palermo,relacion_de_dependencia,20,5_anio,separado,0,mujer,30,cristianismo,con_hijos,0,otros
17,Palermo,relacion_de_dependencia,53,universidad_3_anio,divorciado,14344,hombre,55,cristianismo,sin_familia,1,profesional_especializado
18,Palermo,empleado_provincial,33,universidad_4_anio,sin_matrimonio,0,mujer,35,judaismo,sin_familia,0,profesional_especializado
14,Palermo,relacion_de_dependencia,27,5_anio,matrimonio_civil,-2377,mujer,20,judaismo,casada,0,entretenimiento
14,Palermo,relacion_de_dependencia,40,5_anio,matrimonio_civil,5178,hombre,40,cristianismo,casado,1,reparador
14,Palermo,relacion_de_dependencia,45,5_anio,divorciado,0,mujer,32,judaismo,soltero_a,0,entretenimiento
15,Floresta,relacion_de_dependencia,54,universidad_1_anio,matrimonio_civil,5013,hombre,40,budismo,casado,0,reparador
13,Palermo,monotibutista,33,4_anio,separado,0,hombre,50,cristianismo,otro,0,reparador
13,Palermo,,27,4_anio,separado,0,mujer,40,cristianismo,otro,0,
10,Palermo,relacion_de_dependencia,36,1_anio,sin_matrimonio,0,hombre,60,judaismo,con_hijos,0,sector_primario
18,Palermo,empleado_municipal,42,universidad_4_anio,matrimonio_civil,0,hombre,55,cristianismo,casado,1,profesional_especializado
14,Palermo,relacion_de_dependencia,33,5_anio,sin_matrimonio,0,mujer,40,cristianismo,con_hijos,0,entretenimiento
14,,relacion_de_dependencia,19,5_anio,sin_matrimonio,0,mujer,25,cristianismo,con_hijos,0,entretenimiento
17,Palermo,empleadao_estatal,52,universidad_3_anio,matrimonio_civil,0,hombre,45,cristianismo,casado,1,directivo_gerente
18,Monte Castro,empleado_municipal,41,universidad_4_anio,matrimonio_civil,0,mujer,40,budismo,casada,1,profesional_especializado
14,Palermo,relacion_de_dependencia,30,5_anio,matrimonio_civil,0,hombre,40,cristianismo,casado,0,reparador
14,Palermo,relacion_de_dependencia,22,5_anio,sin_matrimonio,0,hombre,40,cristianismo,con_hijos,0,entretenimiento
17,Palermo,relacion_de_dependencia,47,universidad_3_anio,matrimonio_civil,3103,hombre,60,cristianismo,casado,1,directivo_gerente
6,Liniers,relacion_de_dependencia,26,5-6_grado,sin_matrimonio,0,hombre,40,cristianismo,sin_familia,0,transporte
11,Palermo,relacion_de_dependencia,36,2_anio,separado,0,hombre,40,judaismo,sin_familia,0,inspector
13,Palermo,relacion_de_dependencia,35,4_anio,separado,0,hombre,40,cristianismo,soltero_a,0,inspector
14,Palermo,relacion_de_dependencia,46,5_anio,matrimonio_civil,0,hombre,40,judaismo,casado,1,seguridad
17,Palermo,relacion_de_dependencia,24,universidad_3_anio,sin_matrimonio,0,mujer,8,cristianismo,con_hijos,0,profesional_especializado
15,Palermo,relacion_de_dependencia,30,universidad_1_anio,matrimonio_civil,5178,hombre,52,cristianismo,casado,1,profesional_especializado
13,Palermo,relacion_de_dependencia,38,4_anio,divorciado,0,hombre,40,cristianismo,con_hijos,0,inspector
13,Palermo,relacion_de_dependencia,50,4_anio,divorciado,0,mujer,45,cristianismo,soltero_a,0,ventas
14,Palermo,empleado_municipal,41,5_anio,divorciado,0,mujer,40,judaismo,soltero_a,0,entretenimiento
13,Palermo,relacion_de_dependencia,38,4_anio,matrimonio_civil,0,hombre,60,cristianismo,casado,1,directivo_gerente
17,Palermo,relacion_de_dependencia,36,universidad_3_anio,sin_matrimonio,0,hombre,48,judaismo,sin_familia,0,ventas
13,Palermo,relacion_de_dependencia,47,4_anio,matrimonio_civil,0,hombre,50,cristianismo,casado,1,ventas
14,Palermo,relacion_de_dependencia,59,5_anio,matrimonio_civil,0,mujer,16,cristianismo,otro,1,entretenimiento
17,,,35,universidad_3_anio,divorciado,0,mujer,16,cristianismo,soltero_a,0,
20,Palermo,relacion_de_dependencia,59,universiada_6_anio,matrimonio_civil,0,hombre,60,cristianismo,casado,1,profesional_especializado
14,Palermo,relacion_de_dependencia,52,5_anio,matrimonio_civil,0,hombre,45,cristianismo,casado,1,directivo_gerente
15,Palermo,responsable_inscripto,37,universidad_1_anio,matrimonio_civil,0,hombre,60,cristianismo,casado,1,ventas
17,Mataderos,relacion_de_dependencia,52,universidad_3_anio,pareja_no_presente,0,mujer,40,judaismo,otro,0,otros
16,Palermo,relacion_de_dependencia,51,universidad_2_anio,matrimonio_civil,0,hombre,45,cristianismo,casado,1,reparador
17,Palermo,monotibutista,67,universidad_3_anio,matrimonio_civil,0,hombre,55,cristianismo,casado,0,directivo_gerente
11,Palermo,,58,2_anio,divorciado,0,hombre,15,judaismo,sin_familia,0,
10,Palermo,relacion_de_dependencia,68,1_anio,viudo_a,0,mujer,20,judaismo,soltero_a,0,otros
9,Palermo,relacion_de_dependencia,71,9_grado,divorciado,0,mujer,6,judaismo,sin_familia,0,servicio_domestico
18,Palermo,empleado_municipal,49,universidad_4_anio,matrimonio_civil,0,hombre,40,cristianismo,casado,0,entretenimiento
13,Palermo,empleado_municipal,35,4_anio,matrimonio_civil,0,hombre,40,cristianismo,casado,0,otros
13,Palermo,relacion_de_dependencia,18,4_anio,sin_matrimonio,0,hombre,40,cristianismo,con_hijos,0,entretenimiento
10,Palermo,relacion_de_dependencia,29,1_anio,matrimonio_civil,0,mujer,40,cristianismo,casada,0,sector_primario
17,Palermo,monotibutista,47,universidad_3_anio,matrimonio_civil,0,hombre,60,cristianismo,casado,0,profesional_especializado
9,La Boca,relacion_de_dependencia,31,9_grado,sin_matrimonio,0,hombre,40,cristianismo,sin_familia,0,sector_primario
14,Palermo,empleadao_estatal,22,5_anio,sin_matrimonio,0,hombre,40,judaismo,sin_familia,0,directivo_gerente
14,Palermo,relacion_de_dependencia,20,5_anio,sin_matrimonio,0,mujer,10,cristianismo,sin_familia,0,soporte_tecnico
13,Palermo,relacion_de_dependencia,57,4_anio,divorciado,0,mujer,26,cristianismo,sin_familia,0,ventas
14,Palermo,relacion_de_dependencia,18,5_anio,sin_matrimonio,0,mujer,15,cristianismo,con_hijos,0,otros
13,Palermo,relacion_de_dependencia,32,4_anio,matrimonio_civil,0,hombre,40,cristianismo,casado,0,profesional_especializado
13,Palermo,relacion_de_dependencia,39,4_anio,divorciado,0,hombre,40,cristianismo,con_hijos,0,otros
17,Palermo,relacion_de_dependencia,37,universidad_3_anio,divorciado,0,mujer,40,cristianismo,sin_familia,0,profesional_especializado
13,Villa Devoto,relacion_de_dependencia,51,4_anio,matrimonio_civil,0,hombre,50,budismo,casado,0,ventas
14,Palermo,relacion_de_dependencia,48,5_anio,matrimonio_civil,0,hombre,40,cristianismo,casado,1,entretenimiento
13,Palermo,relacion_de_dependencia,39,4_anio,matrimonio_civil,0,hombre,55,cristianismo,casado,1,transporte
17,Palermo,relacion_de_dependencia,35,universidad_3_anio,matrimonio_civil,0,hombre,45,cristianismo,casado,0,ventas
6,Belgrano,relacion_de_dependencia,40,5-6_grado,matrimonio_civil,4064,hombre,40,otro,casado,0,otros
13,Palermo,relacion_de_dependencia,19,4_anio,sin_matrimonio,0,hombre,25,cristianismo,con_hijos,0,ventas
13,Palermo,relacion_de_dependencia,28,4_anio,divorciado,0,hombre,40,cristianismo,sin_familia,0,entretenimiento
14,Palermo,relacion_de_dependencia,23,5_anio,sin_matrimonio,-1974,mujer,40,cristianismo,sin_familia,0,ventas
14,Palermo,relacion_de_dependencia,18,5_anio,sin_matrimonio,0,hombre,35,cristianismo,con_hijos,0,ventas
17,Palermo,empleado_municipal,23,universidad_3_anio,sin_matrimonio,0,hombre,40,cristianismo,sin_familia,0,profesional_especializado
11,Agronomia,empleado_municipal,47,2_anio,matrimonio_civil,3411,hombre,40,cristianismo,casado,0,transporte
17,Palermo,empleadao_estatal,42,universidad_3_anio,divorciado,0,hombre,40,cristianismo,con_hijos,0,entretenimiento
14,Palermo,relacion_de_dependencia,25,5_anio,sin_matrimonio,0,hombre,40,cristianismo,con_hijos,0,ventas
10,Palermo,relacion_de_dependencia,17,1_anio,sin_matrimonio,0,mujer,12,cristianismo,con_hijos,0,ventas
17,Palermo,relacion_de_dependencia,34,universidad_3_anio,sin_matrimonio,0,mujer,45,cristianismo,sin_familia,0,directivo_gerente
18,,responsable_inscripto,30,universidad_4_anio,matrimonio_civil,15024,hombre,60,cristianismo,casado,1,directivo_gerente
16,Palermo,relacion_de_dependencia,29,universidad_2_anio,sin_matrimonio,0,hombre,40,cristianismo,con_hijos,0,directivo_gerente
14,Palermo,relacion_de_dependencia,22,5_anio,matrimonio_civil,0,mujer,40,cristianismo,casada,0,entretenimiento
13,Palermo,empleadao_estatal,46,4_anio,sin_matrimonio,0,hombre,40,cristianismo,sin_familia,0,limpiador
13,Palermo,relacion_de_dependencia,69,4_anio,matrimonio_civil,0,hombre,24,cristianismo,casado,0,ventas
13,Palermo,relacion_de_dependencia,50,4_anio,matrimonio_civil,0,hombre,60,cristianismo,casado,1,reparador
14,Palermo,,19,5_anio,sin_matrimonio,0,hombre,30,cristianismo,con_hijos,0,
13,,relacion_de_dependencia,59,4_anio,matrimonio_civil,0,hombre,40,cristianismo,casado,0,inspector
14,Palermo,empleadao_estatal,45,5_anio,matrimonio_civil,0,hombre,40,cristianismo,casado,1,profesional_especializado
18,Palermo,empleado_provincial,41,universidad_4_anio,sin_matrimonio,0,mujer,40,judaismo,sin_familia,0,entretenimiento
17,Palermo,empleadao_estatal,47,universidad_3_anio,divorciado,0,hombre,40,cristianismo,soltero_a,0,profesional_especializado
11,Palermo,relacion_de_dependencia,64,2_anio,viudo_a,0,mujer,40,cristianismo,soltero_a,0,sector_primario
14,Palermo,relacion_de_dependencia,29,5_anio,matrimonio_civil,0,hombre,35,cristianismo,casado,0,otros
19,Palermo,relacion_de_dependencia,29,universiada_5_anio,divorciado,2174,mujer,72,cristianismo,con_hijos,0,profesional_especializado
11,Palermo,relacion_de_dependencia,17,2_anio,sin_matrimonio,0,mujer,20,cristianismo,con_hijos,0,profesional_especializado
13,Palermo,relacion_de_dependencia,24,4_anio,sin_matrimonio,0,hombre,60,cristianismo,soltero_a,0,entretenimiento
13,Palermo,relacion_de_dependencia,28,4_anio,matrimonio_civil,0,hombre,40,cristianismo,casado,0,reparador
13,Palermo,relacion_de_dependencia,35,4_anio,sin_matrimonio,3325,hombre,50,cristianismo,sin_familia,0,otros
17,Palermo,relacion_de_dependencia,48,universidad_3_anio,matrimonio_civil,0,hombre,60,cristianismo,casado,0,ventas
15,Palermo,relacion_de_dependencia,36,universidad_1_anio,sin_matrimonio,0,mujer,38,judaismo,soltero_a,0,profesional_especializado
15,Monserrat,relacion_de_dependencia,38,universidad_1_anio,sin_matrimonio,0,mujer,40,cristianismo,sin_familia,0,reparador
13,Palermo,relacion_de_dependencia,49,4_anio,divorciado,-1669,hombre,40,cristianismo,sin_familia,0,reparador
18,Palermo,relacion_de_dependencia,42,universidad_4_anio,matrimonio_civil,0,hombre,40,cristianismo,casado,1,profesional_especializado
15,Palermo,responsable_inscripto,36,universidad_1_anio,matrimonio_civil,0,hombre,60,cristianismo,casado,0,ventas
10,Liniers,relacion_de_dependencia,25,1_anio,sin_matrimonio,0,mujer,40,cristianismo,sin_familia,0,inspector
18,Palermo,relacion_de_dependencia,41,universidad_4_anio,matrimonio_civil,0,hombre,40,cristianismo,casado,0,inspector
13,Palermo,monotibutista,35,4_anio,matrimonio_civil,0,hombre,30,cristianismo,casado,0,sector_primario
15,Palermo,relacion_de_dependencia,32,universidad_1_anio,divorciado,0,mujer,50,cristianismo,sin_familia,0,directivo_gerente
18,Palermo,monotibutista,41,universidad_4_anio,matrimonio_civil,0,hombre,40,cristianismo,casado,1,profesional_especializado
14,Palermo,relacion_de_dependencia,48,5_anio,matrimonio_civil,0,hombre,60,cristianismo,casado,0,transporte
13,Palermo,relacion_de_dependencia,56,4_anio,matrimonio_civil,0,mujer,50,cristianismo,casada,0,ventas
14,Palermo,monotibutista,47,5_anio,matrimonio_civil,0,hombre,40,judaismo,casado,0,otros
