id,anios_estudiados,barrio,categoria_de_trabajo,edad,educacion_alcanzada,estado_marital,ganancia_perdida_declarada_bolsa_argentina,genero,horas_trabajo_registradas,religion,representatividad_poblacional,rol_familiar_registrado,trabajo
10415,18,Palermo,relacion_de_dependencia,31,universidad_4_anio,sin_matrimonio,99999,mujer,40,cristianismo,203463,sin_familia,directivo_gerente
10416,13,Palermo,relacion_de_dependencia,35,4_anio,matrimonio_civil,0,hombre,45,cristianismo,77792,casado,directivo_gerente
10417,13,Palermo,responsable_inscripto,58,4_anio,matrimonio_civil,0,hombre,40,cristianismo,120384,casado,directivo_gerente
10418,14,Palermo,relacion_de_dependencia,20,5_anio,sin_matrimonio,0,mujer,20,judaismo,257470,con_hijos,ventas
10419,13,Palermo,relacion_de_dependencia,38,4_anio,matrimonio_civil,-1672,hombre,50,cristianismo,171482,casado,reparador
10420,17,Palermo,relacion_de_dependencia,29,universidad_3_anio,matrimonio_civil,0,hombre,55,cristianismo,162298,casado,ventas
10421,14,Palermo,relacion_de_dependencia,21,5_anio,sin_matrimonio,0,mujer,40,judaismo,170273,con_hijos,profesional_especializado
10422,8,Palermo,relacion_de_dependencia,27,7-8_grado,divorciado,0,mujer,50,cristianismo,384774,sin_familia,soporte_tecnico
10423,17,Palermo,empleado_provincial,48,universidad_3_anio,divorciado,0,hombre,40,cristianismo,120131,sin_familia,profesional_especializado
10424,13,La Paternal,relacion_de_dependencia,34,4_anio,sin_matrimonio,0,mujer,37,cristianismo,159442,sin_familia,profesional_especializado
10425,9,Palermo,relacion_de_dependencia,33,9_grado,matrimonio_civil,0,hombre,40,cristianismo,303942,casado,inspector
10426,13,Palermo,relacion_de_dependencia,29,4_anio,sin_matrimonio,0,mujer,42,cristianismo,33436,soltero_a,ventas
10427,15,Palermo,relacion_de_dependencia,45,universidad_1_anio,divorciado,0,mujer,44,cristianismo,193407,sin_familia,ventas
10428,14,Palermo,relacion_de_dependencia,22,5_anio,sin_matrimonio,1055,hombre,15,cristianismo,51985,con_hijos,otros
10429,14,Palermo,empleado_municipal,31,5_anio,matrimonio_civil,0,hombre,40,cristianismo,127651,casado,otros
10430,14,Villa General Mitre,relacion_de_dependencia,25,5_anio,sin_matrimonio,0,hombre,40,budismo,152246,con_hijos,limpiador
10431,13,Palermo,relacion_de_dependencia,59,4_anio,divorciado,2202,hombre,40,cristianismo,124137,sin_familia,ventas
10432,14,Palermo,,18,5_anio,sin_matrimonio,0,mujer,30,cristianismo,209735,con_hijos,
10433,11,Palermo,relacion_de_dependencia,18,2_anio,sin_matrimonio,-1719,mujer,20,cristianismo,241552,con_hijos,otros
10434,8,Palermo,relacion_de_dependencia,42,7-8_grado,matrimonio_civil,0,hombre,99,cristianismo,174295,casado,limpiador
10435,17,Palermo,monotibutista,42,universidad_3_anio,matrimonio_civil,0,hombre,52,cristianismo,165815,casado,profesional_especializado
10436,17,Palermo,empleado_municipal,26,universidad_3_anio,sin_matrimonio,0,mujer,40,judaismo,566066,soltero_a,seguridad
10437,12,Palermo,,18,3_anio,sin_matrimonio,0,mujer,20,cristianismo,269373,con_hijos,
10438,13,Palermo,relacion_de_dependencia,20,4_anio,sin_matrimonio,0,mujer,40,cristianismo,143604,con_hijos,otros
10439,14,Palermo,empleado_municipal,18,5_anio,sin_matrimonio,0,hombre,12,cristianismo,294605,con_hijos,directivo_gerente
10440,14,Palermo,relacion_de_dependencia,44,5_anio,matrimonio_civil,0,hombre,40,cristianismo,122381,casado,otros
10441,13,Palermo,empleado_municipal,76,4_anio,viudo_a,-1668,mujer,40,cristianismo,104443,sin_familia,otros
10442,13,Palermo,relacion_de_dependencia,34,4_anio,sin_matrimonio,0,mujer,25,judaismo,208116,sin_familia,otros
10443,14,Palermo,responsable_inscripto,60,5_anio,matrimonio_civil,0,hombre,20,cristianismo,328011,casado,reparador
10444,14,Palermo,relacion_de_dependencia,19,5_anio,sin_matrimonio,0,hombre,35,cristianismo,375079,con_hijos,otros
10445,13,Palermo,relacion_de_dependencia,35,4_anio,matrimonio_civil,7298,hombre,38,cristianismo,210945,casado,soporte_tecnico
10446,13,Palermo,relacion_de_dependencia,26,4_anio,divorciado,0,hombre,40,cristianismo,169100,sin_familia,inspector
10447,17,Palermo,relacion_de_dependencia,41,universidad_3_anio,divorciado,0,mujer,45,cristianismo,30126,sin_familia,directivo_gerente
10448,17,Colegiales,relacion_de_dependencia,29,universidad_3_anio,sin_matrimonio,0,hombre,1,budismo,165737,sin_familia,profesional_especializado
10449,14,Palermo,relacion_de_dependencia,24,5_anio,sin_matrimonio,0,hombre,35,cristianismo,200295,sin_familia,otros
10450,13,Palermo,relacion_de_dependencia,39,4_anio,matrimonio_civil,-1848,hombre,40,cristianismo,553588,casado,reparador
10451,13,Palermo,empleado_municipal,58,4_anio,divorciado,0,hombre,40,judaismo,164970,sin_familia,entretenimiento
10452,13,Belgrano,relacion_de_dependencia,40,4_anio,matrimonio_civil,0,hombre,40,cristianismo,199031,casado,inspector
10453,16,Palermo,relacion_de_dependencia,29,universidad_2_anio,matrimonio_civil,0,hombre,40,cristianismo,187750,casado,soporte_tecnico
10454,17,Palermo,monotibutista,44,universidad_3_anio,matrimonio_civil,0,hombre,50,cristianismo,89413,casado,sector_primario
10455,13,Palermo,relacion_de_dependencia,27,4_anio,sin_matrimonio,0,hombre,40,cristianismo,188171,con_hijos,limpiador
10456,17,Palermo,responsable_inscripto,52,universidad_3_anio,matrimonio_civil,0,hombre,60,cristianismo,392502,casado,directivo_gerente
10457,13,Palermo,empleadao_estatal,40,4_anio,matrimonio_civil,0,hombre,40,cristianismo,73883,casado,ventas
10458,6,Barracas,responsable_inscripto,59,5-6_grado,matrimonio_civil,99999,hombre,40,budismo,76860,casado,directivo_gerente
10459,13,Palermo,relacion_de_dependencia,19,4_anio,sin_matrimonio,0,mujer,35,judaismo,376683,con_hijos,ventas
10460,14,Palermo,relacion_de_dependencia,23,5_anio,sin_matrimonio,0,mujer,37,cristianismo,189013,con_hijos,entretenimiento
10461,15,Palermo,relacion_de_dependencia,32,universidad_1_anio,divorciado,0,mujer,35,cristianismo,190385,soltero_a,entretenimiento
10462,15,Palermo,relacion_de_dependencia,34,universidad_1_anio,matrimonio_civil,0,hombre,40,cristianismo,154874,casado,ventas
10463,13,Palermo,relacion_de_dependencia,62,4_anio,matrimonio_civil,0,hombre,42,cristianismo,175032,casado,entretenimiento
10464,13,Palermo,monotibutista,68,4_anio,matrimonio_civil,0,hombre,50,cristianismo,338432,casado,sector_primario
10465,13,Palermo,relacion_de_dependencia,64,4_anio,matrimonio_civil,0,hombre,50,cristianismo,30725,casado,reparador
10466,14,Palermo,empleado_municipal,33,5_anio,sin_matrimonio,0,hombre,40,cristianismo,319280,sin_familia,soporte_tecnico
10467,14,Palermo,relacion_de_dependencia,64,5_anio,matrimonio_civil,0,hombre,20,cristianismo,280957,casado,otros
10468,14,Palermo,relacion_de_dependencia,42,5_anio,sin_matrimonio,0,hombre,40,cristianismo,256813,sin_familia,directivo_gerente
10469,14,Palermo,relacion_de_dependencia,60,5_anio,divorciado,0,mujer,40,cristianismo,276213,sin_familia,directivo_gerente
10470,14,Palermo,relacion_de_dependencia,35,5_anio,divorciado,0,hombre,50,cristianismo,161496,sin_familia,ventas
10471,17,Palermo,relacion_de_dependencia,33,universidad_3_anio,matrimonio_civil,0,hombre,40,judaismo,399531,casado,reparador
10472,13,Palermo,monotibutista,74,4_anio,matrimonio_civil,0,hombre,14,cristianismo,168951,casado,sector_primario
10473,14,Palermo,monotibutista,38,5_anio,matrimonio_civil,0,hombre,30,cristianismo,108140,casado,reparador
10474,15,Palermo,relacion_de_dependencia,43,universidad_1_anio,divorciado,0,hombre,40,judaismo,358677,sin_familia,reparador
10475,17,,empleado_municipal,36,universidad_3_anio,matrimonio_civil,0,hombre,50,judaismo,127424,casado,entretenimiento
10476,17,,monotibutista,45,universidad_3_anio,matrimonio_civil,0,mujer,48,budismo,163559,casada,directivo_gerente
10477,13,Palermo,monotibutista,45,4_anio,matrimonio_civil,0,hombre,40,cristianismo,390746,casado,profesional_especializado
10478,13,Palermo,relacion_de_dependencia,28,4_anio,matrimonio_civil,0,hombre,40,cristianismo,187981,casado,inspector
10479,16,Palermo,relacion_de_dependencia,48,universidad_2_anio,matrimonio_civil,-1848,hombre,46,cristianismo,187715,casado,reparador
10480,13,Palermo,relacion_de_dependencia,25,4_anio,matrimonio_civil,0,hombre,40,cristianismo,192449,casado,inspector
10481,13,Palermo,empleado_provincial,42,4_anio,divorciado,0,hombre,40,cristianismo,381581,sin_familia,entretenimiento
10482,14,Palermo,empleado_provincial,22,5_anio,sin_matrimonio,0,mujer,12,cristianismo,211049,con_hijos,ventas
10483,13,Flores,relacion_de_dependencia,43,4_anio,matrimonio_civil,0,hombre,40,cristianismo,214242,casado,inspector
10484,11,Palermo,relacion_de_dependencia,35,2_anio,separado,0,hombre,40,cristianismo,190759,soltero_a,reparador
10485,13,Palermo,monotibutista,42,4_anio,matrimonio_civil,0,hombre,50,cristianismo,209301,casado,reparador
10486,18,Palermo,monotibutista,56,universidad_4_anio,separado,0,mujer,36,cristianismo,118614,soltero_a,ventas
10487,17,Palermo,relacion_de_dependencia,22,universidad_3_anio,sin_matrimonio,0,hombre,30,cristianismo,124971,sin_familia,directivo_gerente
10488,15,Palermo,relacion_de_dependencia,29,universidad_1_anio,sin_matrimonio,0,hombre,40,cristianismo,198704,sin_familia,inspector
10489,17,Palermo,empleado_municipal,38,universidad_3_anio,matrimonio_civil,0,hombre,50,ateismo,32587,casado,directivo_gerente
10490,14,Palermo,empleado_municipal,51,5_anio,divorciado,0,mujer,40,judaismo,227261,soltero_a,seguridad
10491,17,Palermo,relacion_de_dependencia,35,universidad_3_anio,matrimonio_civil,0,hombre,40,cristianismo,250988,casado,ventas
10492,15,Palermo,empleado_provincial,42,universidad_1_anio,matrimonio_civil,0,hombre,40,cristianismo,147206,casado,directivo_gerente
10493,14,Palermo,relacion_de_dependencia,21,5_anio,sin_matrimonio,0,hombre,18,cristianismo,25265,con_hijos,otros
10494,13,Palermo,empleado_municipal,54,4_anio,matrimonio_civil,0,hombre,40,cristianismo,188446,casado,otros
10495,14,Palermo,relacion_de_dependencia,19,5_anio,sin_matrimonio,0,mujer,15,cristianismo,206017,con_hijos,entretenimiento
10496,17,Palermo,empleado_municipal,36,universidad_3_anio,matrimonio_civil,0,mujer,40,cristianismo,287821,casada,entretenimiento
10497,14,Palermo,empleadao_estatal,62,5_anio,sin_matrimonio,0,hombre,40,cristianismo,223163,sin_familia,profesional_especializado
10498,10,Palermo,relacion_de_dependencia,52,1_anio,viudo_a,0,mujer,40,judaismo,38973,soltero_a,ventas
10499,12,Palermo,relacion_de_dependencia,45,3_anio,matrimonio_civil,0,hombre,40,cristianismo,370274,casado,reparador
10500,13,Liniers,relacion_de_dependencia,64,4_anio,matrimonio_civil,0,mujer,30,cristianismo,271559,casada,inspector
10501,14,Palermo,relacion_de_dependencia,66,5_anio,matrimonio_civil,0,hombre,40,judaismo,171331,casado,transporte
10502,13,Palermo,relacion_de_dependencia,53,4_anio,matrimonio_civil,0,hombre,40,cristianismo,201127,casado,reparador
10503,18,Palermo,relacion_de_dependencia,36,universidad_4_anio,matrimonio_civil,0,hombre,60,cristianismo,64874,casado,profesional_especializado
10504,14,Palermo,relacion_de_dependencia,37,5_anio,sin_matrimonio,0,hombre,35,cristianismo,202683,sin_familia,soporte_tecnico
10505,11,Palermo,monotibutista,17,2_anio,sin_matrimonio,0,mujer,4,cristianismo,103851,con_hijos,profesional_especializado
10506,16,Palermo,relacion_de_dependencia,34,universidad_2_anio,matrimonio_civil,0,hombre,50,cristianismo,196266,casado,ventas
10507,12,Palermo,relacion_de_dependencia,28,3_anio,matrimonio_civil,0,hombre,40,cristianismo,303601,casado,inspector
10508,17,Palermo,relacion_de_dependencia,23,universidad_3_anio,sin_matrimonio,0,hombre,40,cristianismo,43150,sin_familia,profesional_especializado
10509,14,,,18,5_anio,sin_matrimonio,0,mujer,20,cristianismo,193889,con_hijos,
10510,14,Palermo,relacion_de_dependencia,28,5_anio,sin_matrimonio,0,mujer,15,cristianismo,177036,sin_familia,entretenimiento
10511,13,Palermo,monotibutista,32,4_anio,matrimonio_civil,3942,hombre,32,cristianismo,135304,casado,reparador
10512,12,Palermo,relacion_de_dependencia,17,3_anio,sin_matrimonio,0,mujer,30,cristianismo,25982,con_hijos,otros
10513,17,Palermo,empleado_provincial,51,universidad_3_anio,matrimonio_civil,7298,hombre,40,cristianismo,103063,casado,seguridad
10514,14,Palermo,relacion_de_dependencia,41,5_anio,sin_matrimonio,0,hombre,40,cristianismo,328239,sin_familia,profesional_especializado
10515,13,Palermo,relacion_de_dependencia,58,4_anio,sin_matrimonio,0,mujer,43,cristianismo,142724,sin_familia,directivo_gerente
10516,14,Palermo,relacion_de_dependencia,31,5_anio,matrimonio_civil,0,mujer,18,cristianismo,198452,casada,inspector
10517,17,Palermo,relacion_de_dependencia,28,universidad_3_anio,matrimonio_civil,0,hombre,40,cristianismo,285897,casado,directivo_gerente
10518,13,Palermo,relacion_de_dependencia,21,4_anio,sin_matrimonio,0,hombre,50,cristianismo,34568,soltero_a,reparador
10519,19,Palermo,monotibutista,44,universiada_5_anio,matrimonio_civil,-1977,hombre,50,cristianismo,136986,casado,profesional_especializado
10520,10,Monserrat,monotibutista,31,1_anio,matrimonio_civil,0,hombre,55,cristianismo,404062,casado,sector_primario
10521,17,Palermo,relacion_de_dependencia,39,universidad_3_anio,divorciado,0,hombre,55,cristianismo,80479,sin_familia,transporte
10522,10,Belgrano,relacion_de_dependencia,30,1_anio,matrimonio_civil,0,hombre,40,cristianismo,433325,casado,reparador
10523,18,Palermo,monotibutista,56,universidad_4_anio,matrimonio_civil,0,hombre,40,cristianismo,368797,casado,ventas
10524,18,Palermo,relacion_de_dependencia,41,universidad_4_anio,matrimonio_civil,0,mujer,50,cristianismo,157473,casada,entretenimiento
10525,14,Palermo,relacion_de_dependencia,24,5_anio,sin_matrimonio,0,mujer,40,cristianismo,193130,con_hijos,entretenimiento
10526,13,Palermo,relacion_de_dependencia,33,4_anio,matrimonio_civil,0,hombre,44,cristianismo,91667,casado,reparador
10527,18,Retiro,relacion_de_dependencia,36,universidad_4_anio,matrimonio_civil,15024,hombre,40,budismo,153078,casado,directivo_gerente
10528,13,Palermo,relacion_de_dependencia,31,4_anio,matrimonio_civil,0,hombre,40,cristianismo,179673,casado,inspector
10529,14,Palermo,relacion_de_dependencia,39,5_anio,matrimonio_civil,-1848,hombre,42,cristianismo,236648,casado,inspector
10530,17,Palermo,relacion_de_dependencia,41,universidad_3_anio,divorciado,0,hombre,45,cristianismo,77357,sin_familia,profesional_especializado
10531,14,Palermo,relacion_de_dependencia,19,5_anio,sin_matrimonio,0,hombre,30,cristianismo,267796,con_hijos,entretenimiento
10532,16,Palermo,relacion_de_dependencia,57,universidad_2_anio,sin_matrimonio,0,mujer,35,cristianismo,335276,sin_familia,directivo_gerente
10533,13,Palermo,relacion_de_dependencia,35,4_anio,matrimonio_civil,0,hombre,55,cristianismo,189102,casado,directivo_gerente
10534,13,Palermo,monotibutista,34,4_anio,pareja_no_presente,0,hombre,50,cristianismo,203051,sin_familia,reparador
10535,13,Palermo,relacion_de_dependencia,38,4_anio,matrimonio_civil,0,hombre,40,cristianismo,167440,casado,inspector
10536,17,Palermo,relacion_de_dependencia,21,universidad_3_anio,sin_matrimonio,0,hombre,40,cristianismo,186087,sin_familia,profesional_especializado
10537,13,Palermo,relacion_de_dependencia,25,4_anio,sin_matrimonio,0,hombre,45,cristianismo,334267,otro,reparador
10538,11,Palermo,relacion_de_dependencia,49,2_anio,matrimonio_civil,0,hombre,40,cristianismo,172246,casado,transporte
10539,17,Palermo,empleado_municipal,34,universidad_3_anio,matrimonio_civil,0,hombre,40,cristianismo,117963,casado,transporte
10540,13,Palermo,,22,4_anio,sin_matrimonio,0,mujer,36,cristianismo,374116,sin_familia,
10541,14,Palermo,relacion_de_dependencia,60,5_anio,viudo_a,0,hombre,28,cristianismo,304074,sin_familia,transporte
10542,13,Palermo,relacion_de_dependencia,35,4_anio,matrimonio_civil,0,mujer,35,cristianismo,212195,casada,soporte_tecnico
10543,17,Palermo,monotibutista,42,universidad_3_anio,matrimonio_civil,0,hombre,40,cristianismo,52781,casado,directivo_gerente
10544,18,Palermo,empleado_municipal,61,universidad_4_anio,matrimonio_civil,0,mujer,30,cristianismo,176671,casada,profesional_especializado
10545,17,Palermo,relacion_de_dependencia,24,universidad_3_anio,sin_matrimonio,0,mujer,40,cristianismo,175778,sin_familia,directivo_gerente
10546,13,Palermo,relacion_de_dependencia,26,4_anio,sin_matrimonio,0,hombre,50,cristianismo,340126,con_hijos,reparador
10547,8,Belgrano,relacion_de_dependencia,64,7-8_grado,matrimonio_civil,0,hombre,48,cristianismo,237581,casado,transporte
10548,18,Palermo,empleado_municipal,47,universidad_4_anio,divorciado,0,hombre,45,cristianismo,246891,soltero_a,profesional_especializado
10549,11,Palermo,relacion_de_dependencia,23,2_anio,sin_matrimonio,0,hombre,60,cristianismo,181659,con_hijos,reparador
10550,14,Palermo,relacion_de_dependencia,34,5_anio,divorciado,0,hombre,15,cristianismo,209900,sin_familia,profesional_especializado
10551,10,Palermo,relacion_de_dependencia,47,1_anio,divorciado,0,mujer,38,judaismo,151826,soltero_a,soporte_tecnico
10552,14,Palermo,responsable_inscripto,43,5_anio,sin_matrimonio,0,hombre,50,cristianismo,210013,sin_familia,directivo_gerente
10553,13,Palermo,responsable_inscripto,47,4_anio,matrimonio_civil,0,hombre,50,cristianismo,120131,casado,directivo_gerente
10554,13,Belgrano,relacion_de_dependencia,57,4_anio,matrimonio_civil,0,hombre,40,cristianismo,366421,casado,ventas
10555,14,Palermo,relacion_de_dependencia,19,5_anio,sin_matrimonio,0,hombre,10,cristianismo,137578,con_hijos,entretenimiento
10556,10,Palermo,relacion_de_dependencia,36,1_anio,separado,0,mujer,40,budismo,89625,con_hijos,ventas
10557,17,Palermo,monotibutista,72,universidad_3_anio,viudo_a,0,hombre,40,cristianismo,298945,sin_familia,sector_primario
10558,14,Palermo,empleado_municipal,34,5_anio,matrimonio_civil,0,hombre,45,cristianismo,108247,casado,directivo_gerente
10559,13,Palermo,relacion_de_dependencia,31,4_anio,matrimonio_civil,0,hombre,45,cristianismo,103642,casado,transporte
10560,13,Palermo,,25,4_anio,matrimonio_civil,0,mujer,25,cristianismo,181528,casada,
10561,14,Palermo,relacion_de_dependencia,23,5_anio,sin_matrimonio,0,mujer,14,judaismo,131699,con_hijos,ventas
10562,11,Palermo,relacion_de_dependencia,18,2_anio,sin_matrimonio,0,hombre,20,cristianismo,154089,soltero_a,ventas
10563,14,Palermo,relacion_de_dependencia,41,5_anio,matrimonio_civil,0,hombre,40,cristianismo,247081,casado,entretenimiento
10564,14,Palermo,relacion_de_dependencia,45,5_anio,pareja_no_presente,0,hombre,40,cristianismo,276839,sin_familia,ventas
10565,10,Palermo,relacion_de_dependencia,37,1_anio,matrimonio_civil,0,hombre,50,cristianismo,166115,casado,transporte
10566,17,Palermo,relacion_de_dependencia,27,universidad_3_anio,sin_matrimonio,0,mujer,30,cristianismo,192936,sin_familia,directivo_gerente
